txn_id,date,sender_account,receiver_account,amount,currency,txn_type,is_suspicious,SAR_filed
TXN-00038983,2025-11-23,CUST-004727,CUST-003168,2322.1,USD,ATM,False,False
TXN-00038984,2025-06-08,CUST-000495,CUST-002194,990.04,GBP,check,False,False
TXN-00038985,2025-06-05,CUST-000525,CUST-001422,2410.46,MXN,check,False,False
TXN-00038986,2025-12-19,CUST-000450,CUST-001595,2774.67,USD,ATM,False,False
TXN-00038987,2025-04-25,CUST-000011,CUST-003861,4580.21,USD,transfer,False,False
TXN-00038988,2025-11-01,CUST-003753,CUST-001160,1037.48,USD,check,False,False
TXN-00038989,2026-01-23,CUST-001019,CUST-001887,2931.43,USD,wire,False,False
TXN-00038990,2026-01-04,CUST-003311,CUST-004270,3567.33,USD,transfer,False,False
TXN-00038991,2025-05-30,CUST-003282,CUST-001225,2053.32,USD,wire,False,False
TXN-00038992,2025-07-20,CUST-004623,CUST-003058,10078.74,USD,wire,False,False
TXN-00038993,2025-07-24,CUST-003426,CUST-002638,3413.78,GBP,ATM,False,False
TXN-00038994,2026-01-27,CUST-004334,CUST-002340,3644.97,GBP,check,False,False
TXN-00038995,2025-04-20,CUST-000521,CUST-000321,3766.51,MXN,wire,False,False
TXN-00038996,2025-06-17,CUST-002757,CUST-002984,1462.74,MXN,deposit,False,False
TXN-00038997,2026-01-18,CUST-000494,CUST-004192,4811.33,GBP,check,False,False
TXN-00038998,2025-07-27,CUST-003561,CUST-004337,2884.42,USD,check,False,False
TXN-00038999,2025-12-22,CUST-004637,CUST-000194,4155.51,USD,wire,False,False
TXN-00039000,2025-09-05,CUST-002389,CUST-002221,2793.49,USD,withdrawal,False,False
TXN-00039001,2025-10-10,CUST-002920,CUST-000868,1367.77,GBP,wire,False,False
TXN-00039002,2025-10-10,CUST-000623,CUST-003328,4068.23,USD,withdrawal,False,False
TXN-00039003,2026-01-12,CUST-001990,CUST-004557,2347.41,USD,transfer,False,False
TXN-00039004,2025-06-06,CUST-004544,CUST-000076,612.26,GBP,ATM,False,False
TXN-00039005,2025-10-06,CUST-000933,CUST-000107,741.55,USD,check,False,False
TXN-00039006,2025-10-28,CUST-001409,CUST-001184,2268.04,USD,withdrawal,False,False
TXN-00039007,2025-05-01,CUST-004880,CUST-003107,32041.86,USD,check,False,False
TXN-00039008,2025-07-13,CUST-004424,CUST-000257,43230.27,MXN,check,False,False
TXN-00039009,2025-10-26,CUST-003911,CUST-004450,4318.63,MXN,withdrawal,False,False
TXN-00039010,2026-01-09,CUST-003382,CUST-001250,322366.51,GBP,withdrawal,False,False
TXN-00039011,2025-11-12,CUST-001470,CUST-003680,1225.39,USD,check,False,False
TXN-00039012,2026-03-21,CUST-004491,CUST-004340,3813.68,USD,transfer,False,False
TXN-00039013,2025-06-14,CUST-002311,CUST-001360,3831.93,GBP,deposit,False,False
TXN-00039014,2025-12-29,CUST-001084,CUST-001896,3709.28,MXN,transfer,False,False
TXN-00039015,2025-12-08,CUST-000550,CUST-002645,4107.23,USD,withdrawal,False,False
TXN-00039016,2025-11-12,CUST-001369,CUST-004667,579.47,USD,deposit,False,False
TXN-00039017,2025-09-25,CUST-001642,CUST-003677,3059.44,USD,deposit,False,False
TXN-00039018,2025-04-11,CUST-002963,CUST-003222,1468.77,MXN,ATM,False,False
TXN-00039019,2026-01-29,CUST-002989,CUST-003123,1335.65,EUR,check,False,False
TXN-00039020,2026-03-27,CUST-004400,CUST-001291,719.66,USD,transfer,False,False
TXN-00039021,2025-06-02,CUST-001440,CUST-004110,1023.4,GBP,wire,False,False
TXN-00039022,2025-08-27,CUST-003417,CUST-001135,862.35,USD,withdrawal,False,False
TXN-00039023,2025-12-12,CUST-002438,CUST-004253,4893.99,USD,withdrawal,False,False
TXN-00039024,2025-09-12,CUST-004103,CUST-000882,2035.43,USD,deposit,False,False
TXN-00039025,2025-03-30,CUST-003182,CUST-002522,776.12,GBP,deposit,False,False
TXN-00039026,2025-08-12,CUST-003291,CUST-004985,3927.44,USD,withdrawal,False,False
TXN-00039027,2025-07-17,CUST-001154,CUST-000588,1398.92,USD,ATM,False,False
TXN-00039028,2025-05-26,CUST-004332,CUST-000502,2766.2,USD,check,False,False
TXN-00039029,2025-05-05,CUST-000271,CUST-000943,1657.65,EUR,transfer,False,False
TXN-00039030,2025-11-07,CUST-002314,CUST-000176,299.77,GBP,check,False,False
TXN-00039031,2026-01-20,CUST-002896,CUST-002300,3448.21,USD,deposit,False,False
TXN-00039032,2025-04-04,CUST-001574,CUST-003599,4585.13,GBP,transfer,False,False
TXN-00039033,2026-02-23,CUST-002673,CUST-003458,14244.02,USD,wire,False,False
TXN-00039034,2026-03-15,CUST-001905,CUST-001532,637.58,USD,transfer,False,False
TXN-00039035,2026-01-18,CUST-000952,CUST-002768,1704.5,USD,wire,False,False
TXN-00039036,2026-01-23,CUST-001462,CUST-004956,3810.53,EUR,withdrawal,False,False
TXN-00039037,2025-12-02,CUST-002209,CUST-004184,1586.37,EUR,withdrawal,False,False
TXN-00039038,2025-12-29,CUST-003322,CUST-000248,4390.2,EUR,transfer,False,False
TXN-00039039,2025-11-08,CUST-003049,CUST-000914,1595.6,USD,transfer,False,False
TXN-00039040,2025-06-15,CUST-003307,CUST-001691,54.24,MXN,wire,False,False
TXN-00039041,2025-04-19,CUST-003049,CUST-003870,366.01,EUR,ATM,False,False
TXN-00039042,2026-02-16,CUST-002094,CUST-003875,4266.96,USD,transfer,False,False
TXN-00039043,2025-09-24,CUST-004522,CUST-002587,3609.33,EUR,transfer,False,False
TXN-00039044,2026-01-09,CUST-001574,CUST-001333,543.85,GBP,transfer,False,False
TXN-00039045,2025-12-03,CUST-003668,CUST-004147,1174.48,EUR,ATM,False,False
TXN-00039046,2025-05-18,CUST-003023,CUST-000862,868.46,GBP,withdrawal,False,False
TXN-00039047,2025-08-01,CUST-003684,CUST-001253,1699.48,USD,deposit,False,False
TXN-00039048,2025-04-20,CUST-003285,CUST-004877,1973.82,MXN,ATM,False,False
TXN-00039049,2025-10-31,CUST-001031,CUST-002949,1017.84,EUR,withdrawal,False,False
TXN-00039050,2026-01-06,CUST-002538,CUST-001638,3647.95,GBP,transfer,False,False
TXN-00039051,2025-04-26,CUST-004105,CUST-003187,1441.56,USD,wire,False,False
TXN-00039052,2025-04-25,CUST-001157,CUST-004092,2538.56,USD,deposit,False,False
TXN-00039053,2025-09-18,CUST-002537,CUST-000537,4415.03,USD,ATM,False,False
TXN-00039054,2026-02-10,CUST-004412,CUST-003419,576.07,GBP,withdrawal,False,False
TXN-00039055,2025-06-27,CUST-003945,CUST-000796,534.33,EUR,ATM,False,False
TXN-00039056,2026-02-11,CUST-004520,CUST-001013,1079.11,MXN,withdrawal,False,False
TXN-00039057,2026-03-20,CUST-002525,CUST-001262,2602.61,USD,withdrawal,False,False
TXN-00039058,2026-03-04,CUST-002878,CUST-004477,1665.95,MXN,withdrawal,False,False
TXN-00039059,2025-10-24,CUST-004541,CUST-004269,1717.74,USD,check,False,False
TXN-00039060,2025-04-20,CUST-003432,CUST-004520,1484.78,GBP,deposit,False,False
TXN-00039061,2025-10-05,CUST-000199,CUST-002147,1043.26,EUR,withdrawal,False,False
TXN-00039062,2025-09-11,CUST-001946,CUST-000374,574.79,MXN,withdrawal,False,False
TXN-00039063,2025-08-07,CUST-001293,CUST-003288,3078.61,USD,deposit,False,False
TXN-00039064,2026-03-03,CUST-002592,CUST-001748,4777.53,USD,ATM,False,False
TXN-00039065,2025-09-08,CUST-002280,CUST-004459,15015.43,MXN,deposit,False,False
TXN-00039066,2025-09-04,CUST-003218,CUST-002229,2424.17,USD,check,True,True
TXN-00039067,2025-07-05,CUST-001895,CUST-003024,447.87,EUR,transfer,False,False
TXN-00039068,2026-02-21,CUST-002070,CUST-002495,846.25,MXN,withdrawal,False,False
TXN-00039069,2025-06-19,CUST-001004,CUST-001449,4391.66,USD,withdrawal,False,False
TXN-00039070,2025-09-02,CUST-003364,CUST-003328,1273.73,USD,withdrawal,False,False
TXN-00039071,2026-03-02,CUST-003558,CUST-003592,8805.6,MXN,transfer,True,False
TXN-00039072,2025-12-12,CUST-004439,CUST-004963,2854.08,EUR,transfer,False,False
TXN-00039073,2025-05-21,CUST-000506,CUST-004313,2992.13,USD,wire,False,False
TXN-00039074,2025-09-10,CUST-000140,CUST-001885,611.31,USD,deposit,False,False
TXN-00039075,2025-10-17,CUST-002148,CUST-000950,1914.01,USD,withdrawal,True,False
TXN-00039076,2025-04-07,CUST-000577,CUST-002537,1752.25,MXN,withdrawal,False,False
TXN-00039077,2025-09-18,CUST-002141,CUST-000790,4180.2,USD,deposit,False,False
TXN-00039078,2025-03-31,CUST-004375,CUST-003196,925.85,MXN,deposit,False,False
TXN-00039079,2026-01-03,CUST-001738,CUST-001981,16510.73,EUR,transfer,False,False
TXN-00039080,2025-04-14,CUST-001081,CUST-001589,2366.48,USD,check,False,False
TXN-00039081,2026-01-08,CUST-000958,CUST-004052,375.63,USD,wire,False,False
TXN-00039082,2026-03-28,CUST-003665,CUST-000388,2807.14,USD,ATM,False,False
TXN-00039083,2025-06-05,CUST-004625,CUST-001195,1479.26,EUR,deposit,False,False
TXN-00039084,2025-06-21,CUST-001627,CUST-002816,1393.99,EUR,ATM,False,False
TXN-00039085,2025-05-23,CUST-004716,CUST-002001,5180.67,MXN,wire,False,False
TXN-00039086,2025-05-03,CUST-004556,CUST-003811,3030.04,GBP,transfer,False,False
TXN-00039087,2025-07-10,CUST-003500,CUST-001074,4917.36,GBP,deposit,False,False
TXN-00039088,2026-02-03,CUST-002970,CUST-004667,3906.38,USD,withdrawal,False,False
TXN-00039089,2025-08-20,CUST-004177,CUST-003281,3663.68,GBP,withdrawal,False,False
TXN-00039090,2025-06-02,CUST-003459,CUST-000490,4314.76,USD,withdrawal,False,False
TXN-00039091,2025-08-21,CUST-003734,CUST-004087,1408.59,USD,deposit,False,False
TXN-00039092,2026-01-26,CUST-004382,CUST-000280,2231.64,USD,deposit,False,False
TXN-00039093,2025-04-05,CUST-004031,CUST-003865,2742.07,USD,check,False,False
TXN-00039094,2025-06-28,CUST-003109,CUST-003431,2182.05,EUR,check,False,False
TXN-00039095,2025-08-01,CUST-004603,CUST-003977,4662.03,MXN,withdrawal,False,False
TXN-00039096,2025-05-06,CUST-003581,CUST-004766,4178.9,USD,deposit,False,False
TXN-00039097,2026-02-24,CUST-003218,CUST-003653,2408.12,USD,check,False,False
TXN-00039098,2025-06-23,CUST-001122,CUST-003179,2362.08,USD,wire,False,False
TXN-00039099,2025-10-11,CUST-002216,CUST-003147,3493.29,EUR,deposit,False,False
TXN-00039100,2026-03-28,CUST-003430,CUST-001476,4873.03,MXN,wire,False,False
TXN-00039101,2026-01-12,CUST-001665,CUST-002188,3854.37,USD,check,False,False
TXN-00039102,2025-09-29,CUST-001423,CUST-000190,2955.87,MXN,wire,False,False
TXN-00039103,2025-10-16,CUST-001154,CUST-004993,2160.38,EUR,check,False,False
TXN-00039104,2026-03-02,CUST-003672,CUST-000443,4945.82,MXN,wire,False,False
TXN-00039105,2025-05-04,CUST-000640,CUST-002161,29648.11,EUR,check,False,False
TXN-00039106,2025-04-17,CUST-001159,CUST-004178,2547.72,USD,deposit,False,False
TXN-00039107,2026-03-15,CUST-002932,CUST-004985,4803.99,GBP,check,False,False
TXN-00039108,2026-02-10,CUST-001596,CUST-002269,1326.88,GBP,deposit,False,False
TXN-00039109,2025-05-19,CUST-000809,CUST-003821,3047.89,USD,transfer,False,False
TXN-00039110,2026-03-07,CUST-001181,CUST-001833,2985.2,USD,ATM,False,False
TXN-00039111,2026-03-25,CUST-004766,CUST-002035,4870.3,USD,deposit,False,False
TXN-00039112,2025-07-07,CUST-004603,CUST-000190,4452.86,EUR,transfer,False,False
TXN-00039113,2025-07-08,CUST-001866,CUST-000664,318.42,USD,ATM,False,False
TXN-00039114,2025-06-05,CUST-004739,CUST-002168,4365.17,USD,withdrawal,False,False
TXN-00039115,2025-09-11,CUST-001228,CUST-002797,1359.99,GBP,withdrawal,False,False
TXN-00039116,2025-09-14,CUST-004975,CUST-004411,1283.32,USD,transfer,False,False
TXN-00039117,2026-01-17,CUST-002958,CUST-004806,3633.11,GBP,check,False,False
TXN-00039118,2025-05-09,CUST-002097,CUST-004138,4014.9,GBP,transfer,False,False
TXN-00039119,2025-07-29,CUST-003757,CUST-004753,2486.89,USD,transfer,False,False
TXN-00039120,2025-11-12,CUST-003941,CUST-001436,1373.22,USD,ATM,False,False
TXN-00039121,2026-02-19,CUST-003315,CUST-003106,2971.05,USD,deposit,False,False
TXN-00039122,2025-12-30,CUST-004634,CUST-004677,3971.51,USD,check,False,False
TXN-00039123,2026-02-28,CUST-001052,CUST-000961,10985.14,MXN,deposit,False,False
TXN-00039124,2025-05-13,CUST-000936,CUST-001328,20782.66,MXN,ATM,False,False
TXN-00039125,2025-08-25,CUST-003805,CUST-003457,661.91,MXN,check,False,False
TXN-00039126,2025-10-20,CUST-003610,CUST-004630,3624.0,MXN,ATM,False,False
TXN-00039127,2025-12-27,CUST-001920,CUST-000882,31879.75,USD,transfer,False,False
TXN-00039128,2025-10-14,CUST-002875,CUST-004291,3988.68,EUR,deposit,False,False
TXN-00039129,2025-07-20,CUST-002221,CUST-000503,14181.88,USD,ATM,False,False
TXN-00039130,2025-10-06,CUST-000762,CUST-004053,3995.51,USD,check,False,False
TXN-00039131,2025-10-05,CUST-003254,CUST-002302,1438.02,MXN,ATM,False,False
TXN-00039132,2025-05-04,CUST-002223,CUST-004257,3787.23,USD,check,False,False
TXN-00039133,2026-02-28,CUST-004969,CUST-003328,1933.79,USD,check,False,False
TXN-00039134,2025-12-26,CUST-002497,CUST-000874,2265.99,USD,check,False,False
TXN-00039135,2026-02-17,CUST-003732,CUST-004571,2428.34,MXN,wire,False,False
TXN-00039136,2025-08-03,CUST-002957,CUST-003442,3820.82,USD,transfer,False,False
TXN-00039137,2025-05-16,CUST-003083,CUST-002150,2723.66,GBP,deposit,True,True
TXN-00039138,2025-09-07,CUST-003163,CUST-001422,4194.2,GBP,check,False,False
TXN-00039139,2025-03-30,CUST-004733,CUST-001478,629.6,GBP,withdrawal,False,False
TXN-00039140,2025-05-07,CUST-003065,CUST-001668,1724.83,USD,wire,False,False
TXN-00039141,2026-03-26,CUST-004447,CUST-003877,1224.06,USD,transfer,False,False
TXN-00039142,2025-07-18,CUST-003939,CUST-004485,4083.05,USD,transfer,False,False
TXN-00039143,2025-10-24,CUST-002770,CUST-004516,712.18,USD,wire,False,False
TXN-00039144,2026-02-14,CUST-000478,CUST-001362,478.5,USD,withdrawal,False,False
TXN-00039145,2025-11-05,CUST-001228,CUST-000398,2606.07,USD,ATM,False,False
TXN-00039146,2025-07-17,CUST-000939,CUST-001121,1023.95,EUR,deposit,False,False
TXN-00039147,2025-10-23,CUST-001739,CUST-000923,1898.09,USD,deposit,False,False
TXN-00039148,2025-09-13,CUST-001446,CUST-004130,27983.74,GBP,transfer,False,False
TXN-00039149,2025-08-10,CUST-002999,CUST-000425,3365.62,GBP,deposit,False,False
TXN-00039150,2026-01-12,CUST-003731,CUST-003267,3077.82,GBP,withdrawal,False,False
TXN-00039151,2025-07-29,CUST-000887,CUST-002246,347.38,USD,transfer,False,False
TXN-00039152,2025-04-06,CUST-003735,CUST-001840,597.9,USD,transfer,False,False
TXN-00039153,2025-10-30,CUST-002141,CUST-002585,490.3,USD,deposit,False,False
TXN-00039154,2025-12-15,CUST-004515,CUST-002131,956.91,USD,wire,False,False
TXN-00039155,2025-04-08,CUST-000947,CUST-003136,337.05,USD,transfer,False,False
TXN-00039156,2025-07-27,CUST-003597,CUST-002423,3012.79,GBP,wire,False,False
TXN-00039157,2026-01-17,CUST-001093,CUST-003712,1165.47,USD,check,False,False
TXN-00039158,2025-11-18,CUST-000040,CUST-004116,1237.6,USD,wire,False,False
TXN-00039159,2026-01-02,CUST-001624,CUST-001222,507.32,MXN,wire,False,False
TXN-00039160,2025-05-02,CUST-001576,CUST-000254,2423.55,USD,check,False,False
TXN-00039161,2025-06-26,CUST-001115,CUST-003415,4207.58,USD,ATM,False,False
TXN-00039162,2026-02-08,CUST-000649,CUST-004182,2733.1,MXN,transfer,False,False
TXN-00039163,2026-03-09,CUST-000297,CUST-004033,3143.72,GBP,withdrawal,False,False
TXN-00039164,2025-08-04,CUST-000766,CUST-002172,2211.73,USD,transfer,False,False
TXN-00039165,2025-09-29,CUST-004481,CUST-004810,2779.1,USD,wire,False,False
TXN-00039166,2026-03-10,CUST-002970,CUST-000638,1016.11,GBP,transfer,False,False
TXN-00039167,2025-10-18,CUST-004450,CUST-000018,2177.34,USD,wire,False,False
TXN-00039168,2025-05-31,CUST-002151,CUST-003992,3722.91,USD,deposit,False,False
TXN-00039169,2026-01-30,CUST-002881,CUST-003091,4273.85,USD,withdrawal,False,False
TXN-00039170,2025-04-24,CUST-004156,CUST-000185,1080.04,EUR,ATM,False,False
TXN-00039171,2025-08-19,CUST-002860,CUST-003074,1572.89,MXN,withdrawal,False,False
TXN-00039172,2025-11-24,CUST-002204,CUST-003709,1594.48,USD,check,False,False
TXN-00039173,2025-05-27,CUST-003086,CUST-001883,1061.69,USD,transfer,False,False
TXN-00039174,2025-06-25,CUST-003652,CUST-003960,4775.46,USD,withdrawal,False,False
TXN-00039175,2025-08-23,CUST-000436,CUST-001181,2622.53,USD,transfer,False,False
TXN-00039176,2026-01-07,CUST-003943,CUST-002720,4580.56,USD,wire,False,False
TXN-00039177,2025-07-07,CUST-003286,CUST-002081,4671.21,EUR,ATM,False,False
TXN-00039178,2026-02-22,CUST-003230,CUST-003456,2389.05,MXN,ATM,False,False
TXN-00039179,2025-07-05,CUST-003204,CUST-000272,231.16,GBP,check,False,False
TXN-00039180,2025-06-14,CUST-004388,CUST-002128,4372.01,USD,transfer,False,False
TXN-00039181,2025-09-18,CUST-000077,CUST-004301,4414.14,MXN,withdrawal,False,False
TXN-00039182,2025-07-26,CUST-003013,CUST-002752,32545.85,USD,transfer,False,False
TXN-00039183,2026-01-02,CUST-004694,CUST-002315,691.28,MXN,transfer,False,False
TXN-00039184,2025-06-17,CUST-001135,CUST-000234,1670.2,USD,transfer,False,False
TXN-00039185,2026-03-10,CUST-003160,CUST-002203,2199.95,USD,check,False,False
TXN-00039186,2025-12-02,CUST-004905,CUST-003051,361.67,USD,wire,False,False
TXN-00039187,2025-04-07,CUST-004076,CUST-000451,302.75,USD,wire,False,False
TXN-00039188,2025-11-18,CUST-000781,CUST-000926,1760.93,USD,check,False,False
TXN-00039189,2025-08-09,CUST-004985,CUST-000834,27195.01,USD,transfer,False,False
TXN-00039190,2025-11-25,CUST-004651,CUST-004663,2227.95,USD,deposit,False,False
TXN-00039191,2025-10-12,CUST-004249,CUST-003882,4362.43,EUR,wire,False,False
TXN-00039192,2025-06-14,CUST-002490,CUST-003150,3121.74,USD,transfer,False,False
TXN-00039193,2025-12-13,CUST-004810,CUST-004730,3652.18,USD,ATM,False,False
TXN-00039194,2025-06-03,CUST-003805,CUST-004804,3543.64,USD,deposit,False,False
TXN-00039195,2025-11-26,CUST-002331,CUST-002667,188.89,USD,transfer,False,False
TXN-00039196,2025-08-21,CUST-000860,CUST-001687,2620.74,GBP,transfer,False,False
TXN-00039197,2025-08-15,CUST-002150,CUST-002430,2790.29,USD,transfer,False,False
TXN-00039198,2025-12-22,CUST-000113,CUST-001250,3353.49,MXN,ATM,False,False
TXN-00039199,2025-04-04,CUST-000397,CUST-001629,3808.16,MXN,wire,False,False
TXN-00039200,2025-04-05,CUST-003203,CUST-001751,907.88,USD,wire,False,False
TXN-00039201,2025-04-27,CUST-000912,CUST-004860,49346.35,USD,check,False,False
TXN-00039202,2025-10-06,CUST-002653,CUST-000016,18346.27,USD,withdrawal,False,False
TXN-00039203,2025-08-29,CUST-000564,CUST-000833,18467.53,USD,ATM,False,False
TXN-00039204,2025-12-07,CUST-001106,CUST-003793,819.81,USD,withdrawal,False,False
TXN-00039205,2026-03-08,CUST-002806,CUST-004604,3755.28,USD,deposit,False,False
TXN-00039206,2025-10-07,CUST-004722,CUST-004354,27157.88,USD,ATM,False,False
TXN-00039207,2025-12-11,CUST-004876,CUST-001356,425.55,MXN,ATM,False,False
TXN-00039208,2025-06-10,CUST-000515,CUST-001141,740.34,USD,check,False,False
TXN-00039209,2025-04-25,CUST-001129,CUST-003714,2858.74,MXN,withdrawal,False,False
TXN-00039210,2025-08-08,CUST-000486,CUST-003686,3791.13,GBP,wire,False,False
TXN-00039211,2025-05-21,CUST-004928,CUST-003295,1583.15,USD,check,False,False
TXN-00039212,2025-07-06,CUST-000594,CUST-003728,2709.98,EUR,deposit,False,False
TXN-00039213,2026-03-16,CUST-003540,CUST-001204,4289.7,USD,deposit,False,False
TXN-00039214,2025-08-28,CUST-002743,CUST-001596,3582.01,USD,ATM,False,False
TXN-00039215,2025-08-19,CUST-000896,CUST-001010,2227.14,GBP,withdrawal,False,False
TXN-00039216,2025-05-01,CUST-000151,CUST-004822,3992.01,USD,withdrawal,False,False
TXN-00039217,2025-05-03,CUST-004198,CUST-000729,2544.72,USD,ATM,False,False
TXN-00039218,2025-06-24,CUST-003761,CUST-001496,3897.03,EUR,transfer,False,False
TXN-00039219,2025-06-08,CUST-004034,CUST-003227,847.84,USD,deposit,False,False
TXN-00039220,2026-02-08,CUST-004950,CUST-003450,3593.93,USD,wire,False,False
TXN-00039221,2025-10-28,CUST-000703,CUST-001645,2086.14,USD,withdrawal,False,False
TXN-00039222,2025-06-05,CUST-002313,CUST-001643,3906.09,USD,wire,False,False
TXN-00039223,2026-01-01,CUST-002369,CUST-004176,2466.07,GBP,transfer,False,False
TXN-00039224,2025-12-12,CUST-004314,CUST-004474,1432.48,USD,withdrawal,False,False
TXN-00039225,2026-01-16,CUST-002700,CUST-004612,851.49,USD,ATM,False,False
TXN-00039226,2025-07-20,CUST-000965,CUST-000295,2921.62,GBP,withdrawal,False,False
TXN-00039227,2025-07-04,CUST-002080,CUST-004203,1543.6,USD,transfer,False,False
TXN-00039228,2025-09-14,CUST-004214,CUST-000464,2190.22,MXN,transfer,False,False
TXN-00039229,2026-03-03,CUST-002092,CUST-000371,539.6,MXN,wire,False,False
TXN-00039230,2025-11-03,CUST-002278,CUST-001469,3966.25,MXN,withdrawal,False,False
TXN-00039231,2025-12-04,CUST-002106,CUST-001660,40939.14,USD,deposit,False,False
TXN-00039232,2026-01-29,CUST-004583,CUST-003286,4694.13,EUR,ATM,False,False
TXN-00039233,2026-03-08,CUST-000544,CUST-003012,33205.5,USD,transfer,False,False
TXN-00039234,2026-01-05,CUST-001553,CUST-004488,3821.22,USD,transfer,False,False
TXN-00039235,2025-12-15,CUST-001126,CUST-003945,1856.88,MXN,ATM,False,False
TXN-00039236,2026-02-12,CUST-001325,CUST-003122,2853.63,MXN,withdrawal,False,False
TXN-00039237,2026-01-02,CUST-000007,CUST-000238,3011.36,EUR,ATM,False,False
TXN-00039238,2025-07-31,CUST-000909,CUST-000744,1360.07,USD,withdrawal,False,False
TXN-00039239,2025-10-05,CUST-004094,CUST-000857,746.59,EUR,ATM,False,False
TXN-00039240,2025-12-12,CUST-003597,CUST-002428,4632.88,GBP,deposit,False,False
TXN-00039241,2025-04-19,CUST-003401,CUST-002572,3280.82,EUR,deposit,False,False
TXN-00039242,2025-12-25,CUST-004045,CUST-003859,1157.35,USD,withdrawal,False,False
